delayed,purchase_hour,purchase_weekday,purchase_month,approval_lag_hours,price,freight_value,num_items,customer_state,seller_state
0,13,1,6,12.9825,54.9,11.15,1,SP,SP
0,10,4,6,0.1377777777777777,119.99,18.09,1,PR,SP
0,13,4,1,19.186666666666667,159.77,9.93,1,SP,SP
0,15,5,9,0.2805555555555555,299.99,19.38,1,CE,BA
0,0,3,12,20.676944444444445,329.9,87.93,1,DF,PR
0,9,1,8,0.2794444444444444,113.0,45.47,1,BA,PR
0,11,2,6,0.2105555555555555,29.9,15.31,1,DF,SP
0,12,5,3,0.2719444444444444,29.98,7.39,1,SP,SP
0,9,0,9,0.1844444444444444,59.99,15.18,1,MG,SP
0,23,2,6,52.04888888888889,26.0,16.11,1,RJ,SP
0,19,0,4,0.1827777777777778,439.9,19.79,1,RJ,PR
0,15,2,11,0.1391666666666666,87.0,30.14,1,PB,PR
0,18,0,12,37.08888888888889,179.0,16.0,1,SP,RJ
0,21,2,4,0.1813888888888888,34.72,15.23,1,RJ,SP
0,15,3,3,0.3647222222222222,159.9,16.0,1,RJ,SP
0,0,4,4,99.7775,19.9,10.96,1,MG,MG
0,23,4,10,0.3502777777777778,143.0,38.55,1,RJ,MT
0,14,2,5,0.3475,145.0,21.06,1,SP,SP
0,12,1,2,0.62,169.99,16.3,1,SP,SP
0,14,5,2,0.2225,120.0,17.32,1,MG,MG
0,7,4,2,0.5741666666666667,309.99,15.9,1,SP,PR
0,13,3,10,0.2272222222222222,89.0,7.88,1,SP,SP
0,8,1,8,0.3588888888888888,93.0,13.31,1,SP,SP
0,13,3,6,13.546944444444444,49.9,16.54,1,SP,RJ
0,11,1,4,0.1755555555555555,57.0,11.01,1,SP,SP
0,23,1,10,0.1713888888888889,45.0,16.6,1,RS,SP
0,17,4,3,0.2122222222222222,152.5,33.94,2,RJ,PR
0,22,2,12,0.1175,150.0,40.04,2,RJ,SP
0,23,6,11,0.3563888888888888,69.0,18.72,1,SP,DF
0,12,1,1,0.1866666666666666,49.9,15.1,1,GO,SP
0,17,6,12,34.778055555555554,69.9,25.77,1,TO,PR
0,10,0,11,0.2958333333333333,76.9,9.35,1,SP,SP
0,15,3,5,0.2366666666666666,55.5,12.83,1,SP,SP
0,22,0,3,0.2752777777777778,298.0,17.79,1,RS,SP
0,21,0,8,29.96,49.9,22.28,1,BA,SP
0,17,4,6,89.59555555555555,59.99,17.67,1,RS,SP
0,17,0,1,0.1819444444444444,1390.0,109.87,1,MG,RS
0,17,6,3,0.6072222222222222,32.9,12.79,1,SP,SP
0,18,6,6,1.7847222222222223,193.6,47.22,2,PR,MG
0,18,1,11,0.1816666666666666,39.95,15.1,1,DF,SP
0,19,6,11,32.15833333333333,119.8,17.68,2,MG,SP
0,14,2,2,42.00138888888889,359.4,16.98,6,MG,RJ
0,11,3,9,0.2577777777777778,89.9,15.39,1,RJ,SP
0,19,4,11,0.8758333333333334,59.9,17.67,1,MG,SP
0,14,0,2,0.1711111111111111,129.9,12.11,1,SP,SP
0,8,2,6,0.3775,60.0,15.52,1,SP,RJ
0,12,4,10,42.684444444444445,54.9,14.13,1,SP,MG
0,15,4,3,0.3697222222222222,21.9,16.79,1,RS,RJ
0,13,0,10,45.3675,25.9,15.1,1,MG,SP
0,10,3,8,17.329166666666666,99.98,15.22,2,SP,SP
0,13,5,11,0.1491666666666666,177.9,16.0,1,MG,SP
0,19,0,7,0.2066666666666666,109.95,70.5,5,RJ,SP
0,15,2,4,43.24861111111111,45.99,18.23,1,GO,SP
0,14,2,3,0.0,589.96,62.38,4,SP,SP
0,19,6,12,38.86555555555555,69.9,14.22,1,SP,MG
0,15,2,1,0.1986111111111111,9.9,7.78,1,SP,SP
0,7,3,10,18.907222222222224,633.0,20.39,1,SP,PR
1,18,1,5,0.2691666666666666,69.99,15.37,1,MG,SP
0,15,3,5,0.1858333333333333,22.9,11.85,1,SP,SP
0,18,6,8,18.408333333333335,10.0,15.23,1,SP,PR
0,18,2,12,0.3280555555555555,169.9,17.63,1,RJ,SC
0,21,1,8,0.1883333333333333,149.7,45.4,3,MG,SP
0,15,6,5,24.9975,344.0,121.48,2,SP,SP
0,18,3,7,0.175,42.09,19.49,1,MG,SP
0,13,4,1,71.34694444444445,190.83,16.09,1,RJ,SP
1,15,6,5,0.3583333333333333,259.9,13.93,1,SP,SP
0,11,2,1,3.744166666666666,213.9,13.0,1,SP,SP
0,19,1,2,0.4841666666666667,45.9,7.78,1,SP,SP
0,12,3,8,0.2911111111111111,124.9,15.97,1,RS,SP
0,10,0,5,0.2588888888888889,95.8,30.2,2,SP,SC
0,22,6,7,0.1841666666666666,190.0,16.96,1,SP,SP
0,18,6,3,0.2080555555555555,45.99,22.06,1,MT,SP
0,20,4,3,81.15611111111112,349.0,23.52,1,RJ,SP
0,13,2,8,12.733611111111111,35.0,7.78,1,SP,SP
0,21,6,7,0.1916666666666666,114.97,25.11,1,SP,SP
0,11,4,8,0.2852777777777778,69.9,13.51,1,SP,SP
1,17,1,2,0.1622222222222222,59.9,14.17,1,MG,SP
0,16,2,8,14.684722222222222,139.0,26.25,1,PA,SP
0,12,2,1,0.2013888888888889,99.9,23.57,1,MG,PR
0,12,6,3,0.1988888888888889,89.8,18.51,1,SP,SP
0,17,3,10,0.2738888888888889,37.49,9.27,1,SP,SP
0,9,5,5,0.2013888888888889,89.9,12.13,1,SP,SP
0,15,3,11,0.2522222222222222,55.0,7.78,1,SP,SP
0,10,5,7,0.655,199.0,16.14,1,RJ,SP
1,11,0,12,0.4936111111111111,559.99,46.12,1,RJ,SP
0,19,3,1,0.2205555555555555,62.78,14.19,1,MG,SP
0,9,1,2,0.2630555555555555,31.9,16.79,1,PR,MG
0,16,1,10,0.4536111111111111,70.0,11.73,1,SP,SP
0,11,1,11,0.2738888888888889,85.0,21.43,1,PR,SP
1,19,3,7,0.2058333333333333,89.9,19.87,1,RJ,PR
0,21,0,7,29.314444444444444,27.9,15.1,1,SP,MG
0,16,1,7,1.2441666666666666,185.9,35.38,1,SP,PR
0,19,4,5,81.28555555555556,79.9,15.44,1,RJ,SP
0,12,4,8,0.2716666666666666,92.9,18.75,1,RJ,SP
0,14,2,8,0.1947222222222222,56.99,15.15,1,RJ,SP
1,10,3,11,44.095,32.99,17.0,1,GO,SP
0,21,0,3,0.1238888888888889,130.0,9.32,1,SP,SP
0,19,0,5,1.4319444444444445,39.99,8.29,1,SP,SP
0,12,0,5,0.2508333333333333,24.6,18.23,1,RJ,SP
1,16,4,8,84.35194444444444,34.9,7.5,1,SP,SP
0,16,3,4,20.60388888888889,60.9,14.29,1,SP,SP
0,19,6,7,93.05777777777776,42.97,9.61,1,SP,SP
0,7,3,12,0.1338888888888889,49.9,14.1,1,ES,SP
0,10,2,3,0.1580555555555555,154.8,41.72,2,MG,SP
0,21,4,7,0.2177777777777777,114.9,11.82,1,SP,SP
0,12,5,4,0.1986111111111111,104.9,9.09,1,SP,SP
0,22,1,8,0.3330555555555555,279.9,27.24,1,PA,SP
0,16,3,7,0.2847222222222222,27.9,9.13,1,RJ,RJ
0,19,1,9,30.755555555555556,84.9,25.87,1,MG,SC
0,22,1,5,24.108333333333334,49.9,25.63,1,PA,SP
0,21,5,6,0.3827777777777778,48.9,13.71,1,SP,SP
0,17,2,6,0.2166666666666666,199.99,19.5,1,SP,SC
0,13,6,4,0.2980555555555556,84.65,7.78,1,MG,MG
0,0,0,8,0.3475,157.0,21.59,1,ES,SP
1,14,0,2,22.683888888888887,349.9,31.98,1,PE,PR
0,14,4,5,0.1769444444444444,69.9,11.1,1,SP,SP
0,0,0,7,0.1852777777777778,138.0,18.99,1,SP,SP
0,11,2,6,0.1738888888888889,349.9,105.84,1,RJ,SP
0,16,2,3,0.7852777777777777,117.7,15.7,1,SP,RJ
0,22,5,10,0.2572222222222222,110.0,32.1,1,MG,ES
0,21,1,7,0.2286111111111111,99.99,16.95,1,MG,SP
1,17,1,3,0.3769444444444444,159.77,20.09,1,ES,SP
0,22,3,8,10.845277777777778,22.32,22.88,1,PE,MG
0,11,1,6,0.3344444444444444,38.9,17.63,1,RS,MG
0,10,0,4,21.92972222222222,109.9,13.47,1,SP,SP
0,12,0,1,72.06861111111111,55.98,30.2,2,MG,SP
0,10,3,2,0.1777777777777777,49.99,14.1,1,SP,MG
0,17,6,10,0.6797222222222222,249.99,14.63,1,RJ,RJ
0,12,4,11,2.2063888888888887,19.99,7.78,1,SP,SP
1,11,0,7,0.7569444444444444,45.97,13.9,1,SP,SP
0,12,3,3,0.2202777777777777,38.9,14.52,1,SP,RJ
0,15,3,6,0.2377777777777777,59.99,13.44,1,SP,SP
1,12,3,12,3.1294444444444443,59.0,17.66,1,RJ,SP
1,9,1,6,0.2422222222222222,129.9,9.26,1,SP,SP
0,22,3,8,0.2197222222222222,19.0,11.15,1,SP,SP
0,20,0,2,0.2025,185.0,25.6,1,SP,SP
0,11,4,7,0.6544444444444445,73.99,62.77,1,PB,PR
0,14,6,5,0.1827777777777778,249.99,32.05,1,SP,SP
0,21,5,8,0.6113888888888889,399.9,14.3,1,SP,SP
0,18,6,7,0.1777777777777777,259.0,73.16,1,SP,SP
0,23,6,3,0.2397222222222222,110.3,46.31,3,SC,PR
0,15,6,6,0.3163888888888889,28.9,18.3,1,SP,MG
0,22,2,3,27.35944444444445,149.9,23.63,1,RS,PR
0,9,5,5,0.1163888888888888,253.98,44.86,2,SP,SP
1,6,2,5,45.99666666666667,49.0,7.78,1,SP,SP
0,10,1,8,17.329722222222223,79.5,23.43,1,MT,SP
0,10,1,2,0.2472222222222222,115.52,13.83,1,SP,PR
0,21,2,3,0.1244444444444444,22.49,15.23,1,RJ,SP
0,19,2,1,21.51388888888889,284.9,39.54,1,MA,SP
0,14,3,5,0.3886111111111111,95.0,43.25,1,PR,SP
0,19,5,7,0.2330555555555555,239.9,27.98,1,SC,PR
0,16,2,7,0.1586111111111111,317.98,74.88,2,SP,SP
0,14,1,11,36.06527777777778,323.18,18.7,1,BA,SP
0,10,6,8,0.1927777777777777,20.0,14.1,1,RJ,MG
0,8,2,7,0.2616666666666666,169.99,26.17,1,SP,SP
1,10,0,11,1.1944444444444444,89.4,35.55,3,SP,SP
0,9,1,5,19.192777777777778,149.9,18.98,1,BA,PE
0,17,1,11,0.1997222222222222,69.9,11.73,1,SP,SP
0,11,2,3,0.2238888888888889,109.9,12.16,1,SP,SP
0,11,0,12,0.1669444444444444,386.75,78.23,1,PE,RS
0,11,0,5,6.1963888888888885,590.0,15.41,1,SP,PR
0,9,1,3,0.1347222222222222,129.8,23.45,1,SP,PR
0,20,1,3,0.3319444444444444,104.49,18.61,1,PR,SC
0,21,2,5,0.1591666666666666,190.0,21.82,1,PR,SP
0,19,6,4,0.2,59.9,29.35,1,PA,SP
1,7,3,8,0.2322222222222222,119.9,14.57,1,MG,MG
0,16,0,3,0.0,99.99,28.89,1,RJ,MG
0,10,4,12,0.7255555555555555,21.8,12.48,1,MG,MG
0,10,6,8,0.2230555555555555,149.0,24.73,1,MG,MG
0,16,3,3,0.7,53.9,21.35,1,PR,SP
0,13,4,9,0.1955555555555555,69.9,16.25,1,SP,MG
0,18,0,8,0.1652777777777777,26.88,14.64,1,SC,SC
0,16,1,8,0.7947222222222222,34.99,7.51,1,SP,SP
0,20,5,9,0.2491666666666666,199.9,85.46,2,PB,PR
0,18,0,11,0.1386111111111111,39.99,15.1,1,RJ,SP
0,22,6,5,0.1325,132.45999999999998,65.16,4,BA,SP
0,19,3,11,0.1983333333333333,138.0,23.29,1,RS,PR
0,13,3,8,0.6430555555555556,65.0,17.7,1,RJ,SP
0,13,4,6,0.1922222222222222,69.9,19.46,1,RS,SP
1,0,5,1,0.2577777777777778,34.9,12.93,1,SP,SP
0,17,6,8,19.30472222222222,80.9,8.73,1,SP,SP
0,13,5,11,62.020833333333336,49.0,13.44,1,SP,SP
0,9,6,10,42.41305555555556,99.9,17.95,1,MG,SP
0,15,4,6,0.2069444444444444,123.78,16.63,1,SP,RJ
1,19,2,2,30.50777777777778,29.99,25.63,1,PE,SP
0,11,1,8,0.4133333333333333,175.0,12.43,1,SP,SP
0,0,4,9,0.3269444444444444,69.99000000000001,51.26,2,PE,SP
0,20,3,2,0.3202777777777778,46.88,19.59,1,BA,SP
0,23,2,5,0.1766666666666666,69.9,19.46,1,RS,SP
0,19,6,11,32.659166666666664,59.98,35.2,2,RJ,SP
0,12,3,2,0.2627777777777778,18.99,15.79,1,MT,SP
0,11,1,1,0.1130555555555555,379.0,36.96,1,RS,RS
0,18,1,11,0.1411111111111111,170.0,21.68,1,DF,SP
0,17,6,7,0.32,25.9,17.63,1,CE,SP
0,13,6,12,0.2530555555555555,122.99,14.61,1,MG,SP
0,20,6,1,0.1858333333333333,99.0,13.71,1,SP,SP
0,12,2,8,0.1508333333333333,112.0,27.94,2,SP,SP
1,10,0,12,23.921666666666667,109.9,20.01,1,RJ,PR
0,20,5,7,0.1952777777777777,15.99,15.23,1,RS,SP
0,0,0,2,0.4719444444444444,299.9,12.71,1,PR,PR
0,21,5,1,40.63472222222222,199.0,38.53,1,PE,SP
0,20,0,10,0.2211111111111111,113.57,13.81,1,SP,SP
0,14,6,9,40.484722222222224,205.0,14.45,1,SP,SP
0,21,5,8,0.1727777777777777,116.9,18.92,1,SP,SP
0,12,4,7,0.2169444444444444,295.0,36.15,1,SP,PR
0,13,1,7,0.1927777777777777,110.32,13.43,1,SP,SP
0,16,0,2,14.6275,424.0,213.08999999999995,5,AM,PR
0,16,1,4,2.685277777777778,125.0,57.42,1,PI,SP
0,9,5,6,66.46527777777777,124.9,16.84,1,MG,SP
1,16,6,12,36.09111111111111,1058.0,24.66,1,MG,SP
0,14,1,7,0.2869444444444444,59.9,13.44,1,SP,SP
0,18,0,4,7.686944444444444,306.0,66.85,3,RS,SP
0,20,5,4,71.15527777777778,75.6,12.97,1,SP,SP
0,16,6,8,0.1827777777777778,160.0,15.87,1,MG,SP
0,15,6,1,0.2538888888888889,89.65,17.88,1,MG,SP
0,23,2,6,52.11611111111111,26.0,16.11,1,RJ,SP
0,0,0,8,13.878333333333334,159.9,9.28,1,SP,SP
1,12,1,3,0.2161111111111111,39.97,19.32,1,MG,SP
0,13,1,8,13.024166666666666,94.9,13.0,1,SP,SP
0,19,5,12,0.1408333333333333,53.99,14.13,1,DF,SP
0,16,6,7,0.3613888888888888,25.8,14.78,2,SP,SP
0,11,6,8,0.3233333333333333,59.99,16.67,1,RJ,SP
0,21,3,7,24.026666666666667,491.99,44.31,1,SP,SP
0,15,4,6,0.2361111111111111,69.0,17.76,1,RS,MG
0,23,2,8,0.2177777777777777,89.0,14.2,1,SP,SP
0,22,1,8,0.1391666666666666,35.0,7.51,1,SP,SP
0,6,2,1,4.4127777777777775,108.0,16.52,1,SP,RJ
0,23,5,3,0.2186111111111111,53.49,8.72,1,SP,SP
0,20,0,2,30.824444444444445,99.9,18.98,1,SP,PR
0,22,3,6,0.1861111111111111,15.0,8.27,1,SP,SP
0,9,3,4,27.056944444444444,44.9,11.86,1,SP,SP
0,11,1,4,15.602777777777778,48.9,9.26,1,SP,SP
0,11,3,5,0.5405555555555556,99.8,19.2,2,SP,SP
0,18,0,8,12.002222222222224,1349.0,131.73,1,SE,RS
0,21,3,10,0.2427777777777778,79.9,18.8,1,SP,DF
0,19,3,9,24.221666666666668,165.99,26.0,1,MG,SP
0,12,6,10,0.2491666666666666,59.9,12.48,1,SP,SP
0,21,3,11,0.2333333333333333,599.65,18.95,1,SP,RJ
0,14,1,1,13.713333333333331,68.99,14.23,1,PR,SP
0,0,0,4,0.1611111111111111,62.9,8.88,1,SP,SP
0,19,0,7,0.2163888888888888,129.99,19.01,1,MG,RJ
0,18,4,7,0.1283333333333333,34.9,9.34,1,SP,SP
0,22,5,2,0.2152777777777778,79.9,26.88,1,DF,SP
0,20,2,8,30.81,238.0,68.72,1,MG,SC
1,17,4,3,0.4225,284.8,19.87,1,RJ,SP
0,19,1,5,0.1522222222222222,25.0,16.32,1,PR,SP
0,22,6,8,0.165,59.8,30.62,2,SP,RJ
0,12,3,4,24.149722222222223,69.8,41.6,2,PB,MG
0,9,3,1,0.3313888888888889,13.65,11.85,1,SP,SP
0,13,0,9,0.2911111111111111,56.97,16.16,1,MG,SP
0,11,2,1,2.4963888888888888,99.99,13.25,1,SP,SP
0,15,1,4,0.1288888888888889,159.9,20.65,1,RJ,SP
0,14,3,10,1.1505555555555556,403.75,17.58,1,SP,PR
0,11,5,8,0.2708333333333333,23.8,18.27,1,RJ,SP
0,12,2,5,0.2527777777777777,38.9,19.32,1,PR,SP
0,0,4,2,0.2811111111111111,349.9,21.69,1,MG,PR
0,13,4,3,0.3136111111111111,35.0,19.84,1,MG,SP
0,19,1,1,0.8408333333333333,99.9,15.45,1,MG,RJ
0,13,2,6,19.936666666666667,99.9,24.57,1,MG,PR
0,18,0,4,24.196666666666665,259.99,33.62,1,MA,SP
0,13,5,6,0.4294444444444444,67.9,18.58,1,RS,PR
0,16,6,1,45.20611111111111,360.8,36.33,1,GO,SE
0,10,3,5,15.489722222222222,129.99,18.16,1,RS,SP
0,17,1,4,0.1697222222222222,59.99,8.88,1,SP,SP
0,12,0,10,71.90388888888889,89.99,15.38,1,RJ,MG
0,11,3,6,0.4880555555555556,141.4,22.07,1,RJ,SP
0,19,0,9,20.05027777777778,138.0,15.72,1,RJ,SP
0,19,0,12,1.1475,119.8,30.34,2,SP,PR
0,21,3,6,0.2480555555555555,185.81,17.06,1,SP,MG
0,21,6,11,0.2611111111111111,44.9,16.11,1,RS,SP
0,7,2,9,30.58277777777778,59.9,13.44,1,SP,PR
0,21,0,4,5.799166666666666,107.8,37.96,2,BA,SP
0,12,3,2,0.3711111111111111,199.0,21.71,1,RJ,SC
0,9,1,6,0.3111111111111111,99.0,22.4,1,MG,PR
0,15,2,1,0.6758333333333333,99.0,15.45,1,SC,SP
0,20,0,2,8.491111111111111,119.0,29.87,1,MG,RS
0,8,0,5,0.2561111111111111,329.9,71.02,1,AL,MG
0,9,3,4,17.704722222222223,99.9,0.0,1,MG,SP
0,12,5,8,0.1758333333333333,1107.0,148.71,1,MG,RS
0,12,3,8,0.2055555555555555,14.9,15.1,1,RS,PR
0,16,6,8,35.620555555555555,23.9,16.11,1,MG,SP
0,16,5,6,0.4030555555555555,43.5,11.85,1,SP,SP
0,22,5,11,48.24472222222222,119.9,20.08,1,BA,SP
1,23,0,3,0.0,39.99,17.09,1,SC,SP
0,15,1,8,23.884722222222223,115.2,58.38,3,RS,SP
0,18,5,7,48.300555555555555,69.99,11.51,1,SP,SP
0,14,5,6,0.3391666666666666,134.9,39.21,1,PE,SP
0,20,4,12,0.1602777777777777,69.9,18.38,1,SP,SP
0,20,3,2,0.3219444444444444,84.99,17.84,1,MG,SP
0,8,1,2,0.1988888888888889,24.99,11.85,1,SP,SP
0,23,2,4,0.2172222222222222,236.9,24.24,1,RJ,SP
0,9,1,12,1.9752777777777777,106.8,27.29,1,CE,SP
0,18,0,5,0.1419444444444444,49.0,10.96,1,SP,SP
1,18,5,5,45.97527777777778,49.99,23.28,1,SP,DF
1,1,6,2,13.635,349.0,18.2,1,RJ,SP
0,8,0,3,0.2488888888888888,479.82,17.44,1,SP,PR
0,20,0,7,0.8919444444444444,48.9,17.92,1,SC,MG
0,23,4,1,0.6052777777777778,24.5,15.1,1,MS,SP
0,22,6,10,0.1963888888888889,109.82,20.01,1,MT,SP
0,14,6,2,0.2208333333333333,69.9,15.93,1,MG,PR
0,18,5,8,0.1366666666666666,174.89,46.9,2,CE,SP
1,13,6,1,0.1916666666666666,99.9,15.46,1,RJ,SP
0,14,1,8,0.3611111111111111,59.99,18.99,1,SP,SP
0,12,4,2,0.195,120.0,13.18,1,SP,SP
0,11,3,4,0.2247222222222222,27.9,18.23,1,MG,SP
0,8,6,5,0.3752777777777777,43.9,15.23,1,RJ,MG
0,16,4,6,1.3375,35.98,26.94,2,SP,PR
0,12,1,1,0.6555555555555556,412.0,30.26,1,MG,PR
0,9,2,5,0.3025,439.98,44.67,2,RJ,SP
0,16,3,5,0.1961111111111111,23.9,14.1,1,RS,SP
0,21,3,1,0.2897222222222222,35.0,16.79,1,BA,SP
0,20,5,6,23.977777777777774,329.99,17.06,1,MG,SP
0,14,3,8,0.2091666666666666,84.9,22.52,1,BA,SP
0,18,6,3,1.1972222222222222,574.0,49.18,2,RS,SP
0,22,4,6,0.1786111111111111,89.9,17.88,1,ES,SP
0,15,2,5,35.361111111111114,99.9,0.0,1,RS,SP
0,20,3,8,30.229166666666668,89.0,17.87,1,RS,SP
0,10,6,5,0.2330555555555555,64.99,14.2,1,ES,SP
0,11,6,7,0.19,21.6,8.72,1,SP,SP
0,9,4,10,0.2927777777777778,65.99,9.34,1,SP,SP
0,15,6,7,0.2180555555555555,399.99,143.76,1,MG,SC
0,3,5,5,0.5,59.9,25.7,1,PA,SP
0,19,3,6,0.3411111111111111,51.99,8.88,1,SP,SP
0,19,6,9,0.2930555555555555,159.99,29.91,1,SP,SP
0,16,2,5,0.2113888888888888,109.9,16.53,1,RJ,SP
0,14,3,11,0.2263888888888889,43.9,15.1,1,MG,SP
0,13,3,2,0.6802777777777778,60.0,16.18,1,SC,SP
0,10,0,1,0.1794444444444444,119.9,13.86,1,SP,SP
0,13,6,3,0.6569444444444444,53.9,13.4,1,SP,SP
0,8,1,1,0.5616666666666666,12.99,15.1,1,PR,SP
0,14,0,3,0.0,99.9,20.78,1,MG,SP
0,17,2,3,0.7711111111111111,70.0,15.37,1,MG,SP
0,22,2,4,0.3647222222222222,104.0,18.61,1,SP,SC
0,15,3,7,0.3147222222222222,126.0,47.74,1,MG,MG
0,22,4,9,0.1858333333333333,38.9,8.72,1,SP,SP
0,13,3,1,0.1602777777777777,227.8,8.85,1,SP,SP
0,0,6,4,24.04083333333333,385.98,129.34,2,RJ,SP
0,15,2,7,0.3091666666666666,129.99,18.16,1,SC,SP
0,15,1,5,10.677222222222222,89.99,18.21,1,MG,SP
0,18,4,9,24.10472222222222,599.99,34.95,1,RS,SP
0,13,1,4,13.139166666666666,18.16,14.52,1,MG,SP
0,13,1,7,0.1777777777777777,410.0,30.08,2,SP,SP
0,0,4,9,26.55638888888889,21.9,12.69,1,SP,SP
0,12,6,2,0.1841666666666666,99.99,38.25,1,GO,PR
0,20,0,1,0.1919444444444444,429.9,20.26,1,RS,SP
0,18,1,5,0.19,129.9,16.44,1,MG,SP
0,21,2,1,0.1488888888888888,239.4,74.88,6,SP,SP
0,20,0,11,8.832222222222223,108.0,110.04,1,ES,MG
0,10,4,7,16.77138888888889,56.99,15.15,1,RJ,SP
0,17,3,6,0.1427777777777777,34.9,16.6,1,RS,SP
0,21,3,3,0.1738888888888889,39.99,11.89,1,SP,SP
0,19,5,11,24.129722222222224,24.0,30.2,2,GO,SP
0,8,0,5,0.1916666666666666,69.9,16.93,1,RJ,SC
0,11,3,11,0.2863888888888889,219.99,26.38,1,PR,SP
0,8,2,1,18.361666666666668,18.9,14.1,1,GO,SP
0,18,5,6,0.2875,39.99,34.15,1,MA,SP
0,20,4,5,13.720833333333331,34.0,19.32,1,RS,PR
0,9,5,5,23.985,299.0,68.53,1,MT,PR
0,17,6,6,0.2897222222222222,135.2,24.82,1,ES,MG
0,16,2,1,10.836944444444445,31.9,12.69,1,SP,SP
0,9,2,9,0.1583333333333333,103.8,13.75,1,SP,SP
0,15,2,4,1.0297222222222222,79.9,13.92,1,SP,SP
0,13,5,8,46.18472222222222,55.65,52.74,1,PB,SP
0,11,5,10,0.2652777777777778,146.99,21.52,1,ES,SP
0,11,3,4,0.2516666666666666,107.8,9.67,1,SP,SP
0,15,1,2,0.2088888888888889,127.9,12.4,1,MG,SP
0,18,3,9,0.3141666666666666,132.9,43.34,1,CE,SP
0,12,2,11,0.3277777777777778,69.77,7.78,1,SP,SP
0,21,0,4,0.1347222222222222,110.0,17.51,1,SP,PR
0,20,3,5,9.930833333333334,269.0,14.22,1,SP,SP
0,3,6,5,0.6638888888888889,129.0,86.41,1,BA,SP
0,9,0,3,0.3772222222222222,162.0,34.67,1,MG,SP
0,14,5,8,62.06583333333333,29.9,14.1,1,RS,SP
0,19,0,2,0.2294444444444444,219.9,12.15,1,RJ,RJ
0,9,0,3,18.801111111111112,199.9,34.94,1,MG,SP
1,11,4,2,1.0544444444444443,19.9,14.1,1,MG,SP
0,10,0,3,0.8330555555555555,69.98,15.37,1,SP,RJ
0,12,6,5,129.04666666666665,49.0,11.85,1,SP,SP
0,23,1,2,0.1980555555555555,59.9,15.63,1,RJ,SP
0,1,4,7,24.77166666666667,99.99,49.72,1,CE,SP
0,12,0,10,38.13444444444445,301.0,16.87,1,MG,SP
1,18,0,8,69.40555555555555,699.0,22.99,1,PR,SP
0,12,0,9,0.2063888888888889,167.0,15.93,1,RJ,MG
0,10,0,4,0.2019444444444444,37.0,10.96,1,SP,SP
0,19,5,9,0.175,189.9,20.82,1,RJ,SP
0,22,6,3,0.2372222222222222,15.12,15.56,1,PR,SP
0,15,3,3,12.018888888888888,91.64,44.1,2,AL,SP
0,14,4,10,0.2838888888888889,22.5,25.19,1,RJ,SP
0,21,0,6,0.275,23.9,7.43,1,SP,SP
0,15,4,4,10.853055555555557,1499.8,41.9,2,PR,MG
0,22,3,6,27.83888888888889,105.0,16.93,1,SP,RJ
0,21,3,5,29.608888888888888,53.9,22.96,1,MG,SP
0,6,2,2,2.789722222222222,19.9,50.0,1,BA,SP
0,12,3,4,18.282222222222224,64.9,8.82,1,SP,SP
0,18,6,1,0.1647222222222222,78.9,12.68,1,SP,PR
0,18,2,5,0.3302777777777778,185.9,18.01,1,MG,RS
0,14,2,6,12.35777777777778,39.99,13.62,1,MG,MG
0,18,3,1,0.1613888888888889,31.9,14.1,1,RJ,MG
0,13,0,8,36.99944444444444,90.0,8.37,1,SC,SP
0,16,6,4,0.3411111111111111,52.5,18.25,1,RJ,SP
0,11,4,6,0.3591666666666667,399.0,29.52,1,MG,PR
0,21,3,3,0.2627777777777778,27.99,15.23,1,ES,SP
1,18,0,6,0.1811111111111111,373.4,19.05,1,RJ,PR
0,14,0,3,0.0,89.9,14.8,1,RJ,SP
0,1,3,8,0.3997222222222222,59.9,13.44,1,SP,PR
0,3,6,6,0.3975,115.7,8.97,1,SP,SP
0,18,1,1,22.967222222222222,39.99,17.63,1,CE,SP
0,20,2,9,29.705555555555556,79.0,16.99,1,MG,SC
0,17,5,10,24.110277777777775,36.98,24.96,2,SP,PR
0,15,4,9,72.05777777777777,13440.0,224.08,8,RJ,SP
0,12,4,4,1.4122222222222225,42.9,14.52,1,RJ,MG
0,11,2,7,0.1458333333333333,55.96,72.92,4,RJ,SP
0,15,2,1,0.1777777777777777,45.0,16.79,1,MG,PR
1,23,4,3,0.2058333333333333,120.0,12.97,1,MG,MG
0,20,2,12,26.1125,97.9,17.94,1,RS,SP
0,19,1,10,0.2763888888888889,18.49,15.1,1,MG,SP
0,18,5,4,72.93277777777777,74.9,9.26,1,SP,SP
0,22,5,1,0.1213888888888889,106.7,30.24,2,MG,SP
0,13,0,7,32.074444444444445,64.9,38.0,1,PB,SP
0,10,6,6,41.521388888888886,149.9,63.08,1,PR,PE
1,9,5,11,0.3136111111111111,53.99,17.66,1,CE,SP
0,15,1,11,0.1977777777777777,339.9,28.7,1,RJ,SP
0,15,5,2,0.2125,189.9,23.62,1,ES,SP
0,17,5,1,0.2997222222222222,97.9,16.94,1,RJ,SP
0,1,6,4,0.655,47.9,18.23,1,MS,SP
0,23,2,5,27.287777777777777,87.9,15.37,1,SC,SP
0,14,5,11,0.2847222222222222,98.97,47.94,3,MG,SP
0,10,5,4,0.1644444444444444,23.9,26.61,1,MA,SP
0,19,3,4,0.2305555555555555,15.99,14.52,1,SP,MG
